platform,app_id,source_file,source_api,source_loc,sink_file,sink_api,sink_loc,startpoint_type,flow_type
wechat,wx642b23089f7cf86f,pages/reg/reg.js,wx.getStorageSync,4,pages/reg/reg.js,wx.uploadFile,602,api.asyn,file_upload
wechat,wx642b23089f7cf86f,pages/reg/reg.js,wx.getStorageSync,4,pages/reg/reg.js,wx.request,628,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/reg/reg.js,wx.getStorageSync,4,pages/reg/reg.js,wx.request,654,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/reg/reg.js,wx.getStorageSync,4,pages/reg/reg.js,wx.request,154,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/reg/reg.js,wx.chooseImage,599,pages/reg/reg.js,wx.uploadFile,602,api.asyn,file_upload
wechat,wx642b23089f7cf86f,pages/reg/reg.js,getPhoneNumber,83,app.js,wx.request,280,ui,network_request
wechat,wx642b23089f7cf86f,pages/tg/help.js,wx.getStorageSync,36,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/index.js,wx.getStorageSync,40,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/login.js,wx.getStorageSync,12,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/login.js,getPhoneNumber,73,app.js,wx.request,280,ui,network_request
wechat,wx642b23089f7cf86f,pages/tg/msg.js,wx.getStorageSync,38,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/my.js,wx.getStorageSync,33,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/my.js,wx.chooseMedia,122,pages/tg/my.js,wx.uploadFile,130,api.asyn,file_upload
wechat,wx642b23089f7cf86f,pages/tg/my_ewm.js,wx.getStorageSync,35,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/my_info.js,wx.getStorageSync,25,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/my_info.js,myinfoBANKsubmitFn,52,app.js,wx.request,167,ui,network_request
wechat,wx642b23089f7cf86f,pages/tg/my_info.js,submit_mob_Fn,122,app.js,wx.request,167,ui,network_request
wechat,wx642b23089f7cf86f,pages/tg/my_money.js,wx.getStorageSync,38,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/my_vip.js,wx.getStorageSync,34,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/reg.js,wx.getStorageSync,3,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/xqk_cardlist.js,wx.getStorageSync,40,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/tg/xqk_ulist.js,wx.getStorageSync,30,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/trend/trend.js,wx.getStorageSync,34,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/trend/trend_add.js,wx.getStorageSync,3,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/trend/trend_add.js,wx.getStorageSync,3,pages/trend/trend_add.js,wx.uploadFile,90,api.asyn,file_upload
wechat,wx642b23089f7cf86f,pages/u/315.js,wx.getStorageSync,3,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/u/315.js,wx.getStorageSync,3,pages/u/315.js,wx.uploadFile,98,api.asyn,file_upload
wechat,wx642b23089f7cf86f,pages/u/315.js,wx.chooseMedia,90,pages/u/315.js,wx.uploadFile,98,api.asyn,file_upload
wechat,wx642b23089f7cf86f,pages/u/cert_more.js,wx.getStorageSync,6,pages/u/cert_more.js,wx.request,7,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/u/data_more.js,wx.getStorageSync,12,pages/u/data_more.js,wx.request,13,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/u/giftmore.js,wx.getStorageSync,43,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/u/u.js,wx.getStorageSync,4,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/user/user.js,wx.getStorageSync,6,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/user/user.js,wx.getStorageSync,6,pages/user/user.js,wx.setStorageSync,66,api.asyn,local_storage
wechat,wx642b23089f7cf86f,pages/user/user.js,wx.getFuzzyLocation,212,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/yuanfen/yuanfen_detail.js,wx.getStorageSync,42,app.js,wx.request,167,api.asyn,network_request
wechat,wx642b23089f7cf86f,pages/yuanfen/yuanfen_detail.js,wx.chooseMedia,183,pages/yuanfen/yuanfen_detail.js,wx.uploadFile,191,api.asyn,file_upload
wechat,wx642b23089f7cf86f,pages/yuanfen/yuanfen_detail.js,btn_insubmitFn,132,app.js,wx.request,167,ui,network_request
wechat,wx642b23089f7cf86f,pages/component/painter/lib/downloader.js,wx.getFileInfo,119,pages/component/painter/lib/downloader.js,wx.setStorage,179,api.asyn,local_storage
wechat,wx642b23089f7cf86f,pages/component/painter/lib/downloader.js,wx.getFileInfo,119,pages/component/painter/lib/downloader.js,wx.setStorage,188,api.asyn,local_storage
wechat,wx642b23089f7cf86f,pages/component/painter/lib/downloader.js,wx.getFileInfo,150,pages/component/painter/lib/downloader.js,wx.setStorage,179,api.asyn,local_storage
wechat,wx642b23089f7cf86f,pages/component/painter/lib/downloader.js,wx.getFileInfo,150,pages/component/painter/lib/downloader.js,wx.setStorage,188,api.asyn,local_storage
wechat,wx6617c33885d9dde1,app.js,wx.getStorageSync,42,app.js,common_vendor.index.request,95,api.asyn,network_request
wechat,wx677327d7211fb614,mp_ecard_sdk/main.js,wx.getSystemInfoSync,32,mp_ecard_sdk/main.js,wx.request,57,api.asyn,network_request
wechat,wx677327d7211fb614,utils/qiniuUploader.js,wx.getStorageSync,36,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wx677327d7211fb614,components/city-cascader/city-cascader.js,wx.getStorageSync,230,components/city-cascader/city-cascader.js,wx.request,221,api.asyn,network_request
wechat,wx677327d7211fb614,pages/activity/show.js,wx.getStorageSync,225,pages/activity/show.js,wx.request,219,api.asyn,network_request
wechat,wx677327d7211fb614,pages/buy/payment.js,wx.getStorageSync,216,pages/buy/payment.js,wx.request,210,api.asyn,network_request
wechat,wx677327d7211fb614,pages/index/index.js,wx.getStorageSync,80,pages/index/index.js,o.WxService.setStorageSync,360,api.asyn,local_storage
wechat,wx677327d7211fb614,pages/register/step5.js,wx.chooseMedia,66,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wx677327d7211fb614,pages/register/step5.js,wx.getStorageSync,169,pages/register/step5.js,wx.request,163,api.asyn,network_request
wechat,wx677327d7211fb614,components/painter/lib/downloader.js,wx.getFileInfo,116,components/painter/lib/downloader.js,wx.setStorage,177,api.asyn,local_storage
wechat,wx677327d7211fb614,components/painter/lib/downloader.js,wx.getFileInfo,116,components/painter/lib/downloader.js,wx.setStorage,186,api.asyn,local_storage
wechat,wx677327d7211fb614,components/painter/lib/downloader.js,wx.getFileInfo,148,components/painter/lib/downloader.js,wx.setStorage,177,api.asyn,local_storage
wechat,wx677327d7211fb614,components/painter/lib/downloader.js,wx.getFileInfo,148,components/painter/lib/downloader.js,wx.setStorage,186,api.asyn,local_storage
wechat,wx677327d7211fb614,pages/u/verify/car.js,wx.chooseMedia,60,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wx677327d7211fb614,pages/u/verify/cert.js,wx.chooseMedia,120,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wx677327d7211fb614,pages/u/verify/cert.js,wx.chooseMedia,149,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wx677327d7211fb614,pages/u/verify/cert.js,wx.getStorageSync,250,pages/u/verify/cert.js,wx.request,244,api.asyn,network_request
wechat,wx677327d7211fb614,pages/u/verify/house.js,wx.chooseMedia,60,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wx677327d7211fb614,pages/u/verify/xueli.js,wx.chooseMedia,91,utils/qiniuUploader.js,wx.uploadFile,28,api.asyn,file_upload
wechat,wx704612e15eea7e65,app.js,wx.getStorageSync,58,app.js,wx.setStorageSync,139,api.asyn,local_storage
wechat,wx704612e15eea7e65,app.js,wx.getStorageSync,58,app.js,wx.request,128,api.asyn,network_request
wechat,wx704612e15eea7e65,app.js,wx.getStorageSync,58,app.js,wx.setStorageSync,216,api.asyn,local_storage
wechat,wx704612e15eea7e65,app.js,wx.getStorageSync,58,app.js,wx.setStorageSync,225,api.asyn,local_storage
wechat,wx704612e15eea7e65,app.js,wx.login,126,app.js,wx.request,128,api.asyn,network_request
wechat,wx704612e15eea7e65,mp_ecard_sdk/main.js,wx.getSystemInfoSync,31,mp_ecard_sdk/main.js,wx.request,55,api.asyn,network_request
wechat,wx704612e15eea7e65,utils/jftask.js,wx.getStorageSync,10,utils/jftask.js,wx.request,6,api.asyn,network_request
wechat,wx704612e15eea7e65,pages/NIM/NIM.js,wx.getStorageSync,54,pages/NIM/NIM.js,wx.setStorageSync,66,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/NIM/NIM.js,wx.getStorageSync,54,pages/NIM/NIM.js,wx.setStorageSync,62,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/NIM/NIM.js,wx.getStorageSync,54,pages/NIM/NIM.js,wx.setStorageSync,73,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/chating/chating.js,wx.getStorageSync,292,pages/chating/chating.js,wx.setStorageSync,558,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/chating/chating.js,wx.getStorageSync,292,pages/chating/chating.js,wx.setStorageSync,543,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/chodw/chodw.js,wx.getStorageSync,129,pages/chodw/chodw.js,wx.uploadFile,218,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/chodw/chodw.js,wx.chooseMedia,211,pages/chodw/chodw.js,wx.uploadFile,218,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/dtxq/dtxq.js,wx.getStorageSync,475,pages/dtxq/dtxq.js,wx.setStorageSync,289,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/dtxq/dtxq.js,wx.getStorageSync,475,pages/dtxq/dtxq.js,wx.setStorageSync,319,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/dtxq/dtxq.js,wx.getStorageSync,475,pages/dtxq/dtxq.js,wx.setStorageSync,586,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/fbdt/fbdt.js,wx.chooseMedia,95,pages/fbdt/fbdt.js,wx.uploadFile,105,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/fbdt/fbdt.js,wx.getStorageSync,111,pages/fbdt/fbdt.js,wx.uploadFile,105,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/fbdt/fbdt.js,wx.getStorageSync,111,pages/fbdt/fbdt.js,wx.uploadFile,149,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/fbdt/fbdt.js,wx.getStorageSync,111,pages/fbdt/fbdt.js,wx.setStorageSync,246,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/fbdt/fbdt.js,wx.chooseMedia,135,pages/fbdt/fbdt.js,wx.uploadFile,149,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/game/game.js,wx.getStorageSync,61,pages/game/game.js,wx.setStorageSync,85,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/game/game.js,wx.getStorageSync,61,pages/game/game.js,wx.setStorageSync,705,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/hdbd/hdbd.js,wx.chooseMedia,335,pages/hdbd/hdbd.js,wx.uploadFile,342,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/hdbd/hdbd.js,wx.getStorageSync,348,pages/hdbd/hdbd.js,wx.uploadFile,342,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/home/home.js,wx.getStorageSync,252,pages/home/home.js,wx.setStorageSync,423,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/home/home.js,wx.getFuzzyLocation,669,pages/home/home.js,wx.request,622,api.asyn,network_request
wechat,wx704612e15eea7e65,pages/hyzt/hyzt.js,wx.chooseMedia,26,pages/hyzt/hyzt.js,wx.uploadFile,33,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/hyzt/hyzt.js,wx.getStorageSync,39,pages/hyzt/hyzt.js,wx.uploadFile,33,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/jfrw/jfrw.js,wx.login,182,pages/jfrw/jfrw.js,wx.request,184,api.asyn,network_request
wechat,wx704612e15eea7e65,pages/jrsq/jrsq.js,wx.getStorageSync,212,pages/jrsq/jrsq.js,wx.setStorageSync,106,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/jrsq/jrsq.js,wx.getStorageSync,212,pages/jrsq/jrsq.js,wx.setStorageSync,219,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/jrsq/jrsq.js,wx.getStorageSync,212,pages/jrsq/jrsq.js,wx.setStorageSync,310,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/jrsq/jrsq.js,wx.getStorageSync,212,pages/jrsq/jrsq.js,wx.setStorageSync,410,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/jubao/jubao.js,wx.chooseMedia,70,pages/jubao/jubao.js,wx.uploadFile,77,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/jubao/jubao.js,wx.getStorageSync,83,pages/jubao/jubao.js,wx.uploadFile,77,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/myfs/myfs.js,wx.getStorageSync,38,pages/myfs/myfs.js,wx.setStorageSync,50,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/myfs/myfs.js,wx.getStorageSync,38,pages/myfs/myfs.js,wx.setStorageSync,97,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/mygz/mygz.js,wx.getStorageSync,19,pages/mygz/mygz.js,wx.setStorageSync,31,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/mygz/mygz.js,wx.getStorageSync,19,pages/mygz/mygz.js,wx.setStorageSync,101,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/mygz/mygz.js,wx.getStorageSync,19,pages/mygz/mygz.js,wx.setStorageSync,167,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/pdf/pdf.js,wx.getStorageSync,84,pages/pdf/pdf.js,wx.setStorageSync,96,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/pdf/pdf.js,wx.getStorageSync,84,pages/pdf/pdf.js,wx.setStorageSync,92,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/pdf/pdf.js,wx.getStorageSync,84,pages/pdf/pdf.js,wx.setStorageSync,106,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/sqsq/sqsq.js,wx.chooseMedia,108,pages/sqsq/sqsq.js,wx.uploadFile,116,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/sqsq/sqsq.js,wx.getStorageSync,122,pages/sqsq/sqsq.js,wx.uploadFile,116,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/tuodan/tuodan.js,wx.getStorageSync,163,pages/tuodan/tuodan.js,wx.setStorageSync,173,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/tuodan/tuodan.js,wx.getStorageSync,163,pages/tuodan/tuodan.js,wx.setStorageSync,249,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/userCen/userCen.js,wx.getStorageSync,448,pages/userCen/userCen.js,wx.setStorageSync,156,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/userCen/userCen.js,wx.getStorageSync,448,pages/userCen/userCen.js,wx.setStorageSync,172,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/userCen/userCen.js,wx.getStorageSync,448,pages/userCen/userCen.js,wx.setStorageSync,458,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/video/video.js,wx.getStorageSync,161,pages/video/video.js,wx.setStorageSync,171,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/video/video.js,wx.getStorageSync,161,pages/video/video.js,wx.setStorageSync,436,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/video/video.js,wx.getStorageSync,161,pages/video/video.js,wx.setStorageSync,432,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/video/video.js,wx.getStorageSync,161,pages/video/video.js,wx.setStorageSync,446,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/xfxq/xfxq.js,wx.getStorageSync,23,pages/xfxq/xfxq.js,wx.setStorageSync,35,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/xfxq/xfxq.js,wx.getStorageSync,23,pages/xfxq/xfxq.js,wx.setStorageSync,157,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/xfxq/xfxq.js,wx.getStorageSync,23,pages/xfxq/xfxq.js,wx.setStorageSync,153,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/xfxq/xfxq.js,wx.getStorageSync,23,pages/xfxq/xfxq.js,wx.setStorageSync,167,api.asyn,local_storage
wechat,wx704612e15eea7e65,pages/xlrz/xlrz.js,wx.chooseMedia,23,pages/xlrz/xlrz.js,wx.uploadFile,30,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/xlrz/xlrz.js,wx.getStorageSync,36,pages/xlrz/xlrz.js,wx.uploadFile,30,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/sets/usermsg/usermsg.js,wx.getStorageSync,357,pages/sets/usermsg/usermsg.js,wx.uploadFile,351,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/sets/usermsg/usermsg.js,wx.getStorageSync,357,pages/sets/usermsg/usermsg.js,wx.uploadFile,446,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/sets/usermsg/usermsg.js,wx.getStorageSync,357,pages/sets/usermsg/usermsg.js,wx.uploadFile,496,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/sets/usermsg/usermsg.js,wx.chooseMedia,430,pages/sets/usermsg/usermsg.js,wx.uploadFile,446,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/sets/usermsg/usermsg.js,wx.chooseMedia,484,pages/sets/usermsg/usermsg.js,wx.uploadFile,496,api.asyn,file_upload
wechat,wx704612e15eea7e65,pages/steps/avatar/avatar.js,wx.getStorageSync,51,pages/steps/avatar/avatar.js,wx.uploadFile,45,api.asyn,file_upload
wechat,wx70d65d2170dbacd7,4F93A260F61C27CF29F5CA674325B610.js,wx.getSystemInfoSync,30,4F93A260F61C27CF29F5CA674325B610.js,e.index.request,54,api.asyn,network_request
wechat,wx70d65d2170dbacd7,5644F866F61C27CF3022906112A4B610.js,wx.getStorageSync,18,5644F866F61C27CF3022906112A4B610.js,n.index.setStorageSync,411,api.asyn,local_storage
wechat,wx70d65d2170dbacd7,5644F866F61C27CF3022906112A4B610.js,wx.getStorageSync,18,5644F866F61C27CF3022906112A4B610.js,o.request,880,api.asyn,network_request
wechat,wx70d65d2170dbacd7,5644F866F61C27CF3022906112A4B610.js,wx.getStorageSync,18,34F18ED6F61C27CF5297E6D189B4B610.js,t.index.request,14,api.asyn,network_request
wechat,wx70d65d2170dbacd7,5644F866F61C27CF3022906112A4B610.js,wx.getStorageSync,18,5644F866F61C27CF3022906112A4B610.js,o.request,1646,api.asyn,network_request
wechat,wx70d65d2170dbacd7,5644F866F61C27CF3022906112A4B610.js,wx.getStorageSync,18,5644F866F61C27CF3022906112A4B610.js,n.index.setStorageSync,154,api.asyn,local_storage
wechat,wx70d65d2170dbacd7,5644F866F61C27CF3022906112A4B610.js,wx.getStorageSync,18,5644F866F61C27CF3022906112A4B610.js,o.request,1616,api.asyn,network_request
wechat,wx70d65d2170dbacd7,5644F866F61C27CF3022906112A4B610.js,wx.getStorageSync,18,5644F866F61C27CF3022906112A4B610.js,n.index.setStorageSync,153,api.asyn,local_storage
wechat,wx70d65d2170dbacd7,components/choosePhoto.js,wx.getStorageSync,143,components/choosePhoto.js,o.index.uploadFile,135,api.asyn,file_upload
wechat,wx70d65d2170dbacd7,pages/details/details.js,wx.getStorageSync,301,pages/details/details.js,e.index.uploadFile,867,api.asyn,file_upload
wechat,wx70d65d2170dbacd7,pages/details/details.js,wx.getStorageSync,301,pages/details/details.js,e.index.setStorageSync,507,api.asyn,local_storage
wechat,wx70d65d2170dbacd7,pages/editProfile/editProfile.js,wx.getStorageSync,161,pages/editProfile/editProfile.js,a.index.uploadFile,531,api.asyn,file_upload
wechat,wx70d65d2170dbacd7,pages/home/home.js,wx.getStorageSync,462,pages/home/home.js,t.index.setStorageSync,487,api.asyn,local_storage
wechat,wx70d65d2170dbacd7,pages/home/home.js,wx.getStorageSync,462,pages/home/home.js,t.index.setStorageSync,1835,api.asyn,local_storage
wechat,wx70d65d2170dbacd7,pages/home/home.js,wx.getStorageSync,462,pages/home/home.js,t.index.uploadFile,1503,api.asyn,file_upload
wechat,wx70d65d2170dbacd7,pages/home/home.js,wx.getStorageSync,462,pages/home/home.js,t.index.setStorageSync,1861,api.asyn,local_storage
wechat,wx70d65d2170dbacd7,pages/message/message.js,wx.getStorageSync,82,pages/message/message.js,t.index.setStorageSync,130,api.asyn,local_storage
